Country Name,Country Code,Series Name,Series Code,2024 [YR2024],2023 [YR2023],2022 [YR2022],2021 [YR2021],2020 [YR2020],2010 [YR2010],2015 [YR2015],2005 [YR2005],2000 [YR2000],2019 [YR2019],2018 [YR2018],2017 [YR2017],2016 [YR2016],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014]
Mali,MLI,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,31.09975,33.06889,..,..,..,35.47377,..,..,30.61867,..,..,..
Mali,MLI,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,74.57,..,73.21,78.92,..,..,..,..,..,..,..,..
Mali,MLI,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,357.43376,498.18191,220.04805,87.78382,..,..,582.32205,434.07147,487.86522,432.91636,434.97631,524.05782
Mali,MLI,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,19.36,28.46553,..,..,..,27.45024,..,..,..,..,17.20774,..
Malta,MLT,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,92.36309,..,..,94.50319,..,..,93.30736,..,..,..
Malta,MLT,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,1.64,..,4.71,9.71,..,..,..,..,..,..,..,..
Malta,MLT,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,564.74954,557.23105,..,..,..,..,615.00552,595.97639,741.82399,600.42259,799.73529,814.32861
Malta,MLT,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,99.93,..,99.8,99.25
Marshall Islands,MHL,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,98.26508,..,..,..
Marshall Islands,MHL,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,..,23.0154,..,..,..,..,..,..,..
Marshall Islands,MHL,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,MRT,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,51.20768,..,..,53.49759,..,..,..,..,..
Mauritania,MRT,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,32.16,..,39.14,46.42,..,..,..,..,..,..,..,..
Mauritania,MRT,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,..,143.93629,..,..,124.39543,157.68467,145.20907,165.66358,..
Mauritania,MRT,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,46.12474,..,..,..,..,..,..,29.89082,..,..,..
Mauritius,MUS,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,92.7076,..,84.30309,..,91.32539,..,93.15784,89.24984,91.76601,91.49003,92.47476
Mauritius,MUS,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,5.38,..,6.61,9.55,..,..,..,..,..,..,..,..
Mauritius,MUS,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,355.27735,571.36296,268.29827,163.71924,669.28839,641.03546,614.45224,586.20463,383.8013,398.85857,438.58261,629.53928
Mauritius,MUS,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mayotte,MYT,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mayotte,MYT,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mayotte,MYT,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mayotte,MYT,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mexico,MEX,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,93.06894,94.47228,91.63027,90.53562,..,95.37991,94.97278,94.85962,93.51998,94.2284,93.96285,94.55588
Mexico,MEX,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,7.24,..,7.83,10.31,..,..,..,..,..,..,..,..
Mexico,MEX,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,54574.32703,61281.90945,42519.7987,28262.75789,..,..,52362.28281,52919.54655,60271.64684,61292.85176,59848.43559,69154.23482
Mexico,MEX,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,81.42,..,..,67.16,..,88.56,..,87.67088,..,84.82,..,86.28
"Micronesia, Fed. Sts.",FSM,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,39.26981,..,15.64524,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa,MEA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,76.48092,79.43243,74.43712,69.10522,79.31014,78.98143,81.5254,80.45519,77.26802,79.89382,79.69486,81.14234
Middle East & North Africa,MEA,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa,MEA,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa,MEA,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (excluding high income),MNA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,74.27388,76.62332,72.70405,67.26866,76.34241,75.96434,79.03477,77.81656,74.50911,77.51191,77.1405,78.79463
Middle East & North Africa (excluding high income),MNA,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (excluding high income),MNA,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (excluding high income),MNA,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,74.06036,76.40354,72.5073,67.05738,76.09991,75.72258,78.83198,77.60457,74.29205,77.31735,76.93567,78.60376
Middle East & North Africa (IDA & IBRD countries),TMN,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle income,MIC,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,83.53068,85.21755,81.16109,79.17662,86.39626,86.08866,86.05455,85.77729,83.69688,84.26536,84.47999,84.99931
Middle income,MIC,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle income,MIC,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle income,MIC,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Moldova,MDA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,99.02318,..,..,96.6538,..,..,..,..,..,99.13831,..,99.35989
Moldova,MDA,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,0.98,..,3.3,5.25,..,..,..,..,..,..,..,..
Moldova,MDA,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,529.55994,..,214.04648,57.80398,..,623.25224,543.28962,452.68472,600.48073,608.19525,..,595.91201
Moldova,MDA,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,93.45061,89.45,..,..,..,..,..,96.51758,..,..
Monaco,MCO,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,70.71043,..,..,33.24055,85.57025,..,93.76383,88.74019,96.80528,102.22807,87.48308,72.24818
Monaco,MCO,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,98.257,..,..,97.76885,..,98.42312,..,..,..,..,..,..
Mongolia,MNG,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,4.29,..,4.89,5.46,..,..,..,..,..,..,..,..
Mongolia,MNG,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,333.95895,490.78061,..,63.10199,..,..,467.1527,579.54054,479.79079,638.63535,621.65356,576.46207
Mongolia,MNG,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,85.13,..,..,52,..,94.86521,..,..,..,..,..,89.48836
Montenegro,MNE,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,98.84718,..,..,98.44221,..,..,..
Montenegro,MNE,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Montenegro,MNE,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Montenegro,MNE,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,97.42,..,..,94.67402,..,..,..,..,98.94763,..
Montserrat,MSR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Montserrat,MSR,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Montserrat,MSR,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Montserrat,MSR,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Morocco,MAR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,73.75001,..,..,67.08416,69.42539,..,..
Morocco,MAR,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,43.76,..,49.49,54.91,..,..,..,..,..,..,..,..
Morocco,MAR,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Morocco,MAR,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mozambique,MOZ,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,56.039,..,..,..,..,60.65543,..,..,..,..,..
Mozambique,MOZ,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,68.14,..,74.72,77.45,..,..,..,..,..,..,..,..
Mozambique,MOZ,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,342.17645,..,..,809.42506,727.785,700.11038,..,927.44306,1038.03566,..
Mozambique,MOZ,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,14.74355,..,..,..
Myanmar,MMR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,89.94176,..,..,..,75.5512,..,..,..,..
Myanmar,MMR,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,16.95,..,21.2,24.67,..,..,..,..,..,..,..,..
Myanmar,MMR,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,..,1470.04074,1325.75539,1402.59378,..,390.10398,..,..,..
Myanmar,MMR,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,25.94,..,..,..,43.80698,..,..,..,..
Namibia,NAM,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,91.52727,..,..,88.27463,..,..,..
Namibia,NAM,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,20.81,..,21.54,23.7,..,..,..,..,..,..,..,..
Namibia,NAM,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,741.12761,..,..,266.99806,..,..,..,..,..,..,..,..
Namibia,NAM,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,34.75,..,..,..,..,..,..,56.4353,..
Nauru,NRU,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,67.90843,..,..,59.62725,..,..,..
Nepal,NPL,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,36.15,..,44.62,53.4,..,..,..,..,..,..,..,..
Nepal,NPL,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,466.85744,740.82702,244.7416,149.75826,..,1284.73056,1169.11791,950.85388,614.92165,711.3708,655.02341,769.50127
Nepal,NPL,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,69.67529,59.57858,..,..,65.57288
Netherlands,NLD,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,0,..,3.57,1.2,..,..,..,..,..,..,..,..
Netherlands,NLD,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,46468.17215,40927.55861,35004.15371,19094.38917,..,..,43153.595,42934.17236,49390.58951,45390.19714,48463.7257,48637.7936
Netherlands,NLD,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,96.72,..,..,..,..,..,94.97,..,95.22,94.12
Netherlands Antilles,ANT,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Netherlands Antilles,ANT,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Netherlands Antilles,ANT,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Netherlands Antilles,ANT,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97.8
New Caledonia,NCL,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,0.9,..,0.17,0.11,..,..,..,..,..,..,..,..
New Zealand,NZL,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,8496.63002,12733.19785,6524.16941,..,..,..,11827.36186,11417.11317,10167.85996,12049.54599,11808.58551,12108.12278
New Zealand,NZL,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nicaragua,NIC,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,82.61455,78.00298,..,..,..,..,..,..,..,..,..
Nicaragua,NIC,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,17.25,..,22.18,26.95,..,..,..,..,..,..,..,..
Nicaragua,NIC,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,392.75666,520.27384,..,153.30181,..,..,600.7474,542.22424,..,..,..,485.11301
Nicaragua,NIC,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,38.37,..,..,..,..,..,..,..,..,50.05
Niger,NER,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,28.67242,..,..,35.05,..,..,..,30.56039,..,..
Niger,NER,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,72.85,..,76.84,78.95,..,..,..,..,..,..,..,..
Niger,NER,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,213.87911,434.527,..,57.35865,..,454.99149,288.26904,307.55687,269.94963,300.60767,377.25482,554.55026
Niger,NER,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,3.25,..,..,..,..,..,5.83111,..,..
Nigeria,NGA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,62.01601,..,..,..,..,..,..
Nigeria,NGA,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nigeria,NGA,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nigeria,NGA,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,63.10756,..,..,..,..,62.45675,..,66.6923,62.88413,..,51.65159,..
Niue,NIU,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Niue,NIU,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Niue,NIU,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Niue,NIU,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
North America,NAC,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
North America,NAC,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
North America,NAC,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
North America,NAC,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
North Macedonia,MKD,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97.8
North Macedonia,MKD,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
North Macedonia,MKD,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
North Macedonia,MKD,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,93.95,..,..,..,..,..,97.55849,..,..,..
Northern Mariana Islands,MNP,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Norway,NOR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Norway,NOR,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,5.74,..,2.64,0.27,..,..,..,..,..,..,..,..
Norway,NOR,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,28925.39363,29202.60825,21205.12224,11075.00738,..,..,31520.86629,29618.26216,32161.80727,37574.55952,39130.55319,38352.86961
Norway,NOR,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,100,..,..,..,..,..,100,..,100,99.42
OECD members,OED,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
OECD members,OED,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
OECD members,OED,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
OECD members,OED,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Oman,OMN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,86.939,93.03861,..,..,..,95.65153,95.576,94.89999,..,..,..,91.9812
Oman,OMN,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Oman,OMN,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,1093.2186,624.28468,..,..,..,..,..,..,3915.66882,..
Oman,OMN,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Other small states,OSS,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,81.4859,84.69232,81.95788,78.77767,85.36423,85.06986,84.82926,84.61512,82.19191,82.44003,82.886,83.30425
Other small states,OSS,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Other small states,OSS,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Other small states,OSS,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Pacific island small states,PSS,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,90.56086,91.01599,89.76138,88.98024,..,91.29381,91.27797,91.1451,90.68677,90.79221,90.88946,90.94668
Pacific island small states,PSS,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Pacific island small states,PSS,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Pacific island small states,PSS,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Pakistan,PAK,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,55.37519,..,49.87364,..,..,..,59.13205,..,54.73802,56.76434,55.59499,56.97715
Pakistan,PAK,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,45.38,..,44.97,60.24,..,..,..,..,..,..,..,..
