Country Name,Country Code,Series Name,Series Code,2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Fragile and conflict affected situations,FCS,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..,..,..,..,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
High income,HIC,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
High income,HIC,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,15.4,15.5,15.5,15.5,15.2,15.2,14.6,14.3,14.9,..
High income,HIC,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
High income,HIC,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
IBRD only,IBD,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
IBRD only,IBD,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..,..,..,..,..,..,..,..
IBRD only,IBD,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
IBRD only,IBD,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
IDA & IBRD total,IBT,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
IDA & IBRD total,IBT,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..,..,..,..,..,..,..,..
IDA & IBRD total,IBT,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
IDA & IBRD total,IBT,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
IDA blend,IDB,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
IDA blend,IDB,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..,..,..,..,..,..,..,..
IDA blend,IDB,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
IDA blend,IDB,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
IDA only,IDX,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
IDA only,IDX,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..,..,..,..,..,..,..,..
IDA only,IDX,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
IDA only,IDX,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
IDA total,IDA,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
IDA total,IDA,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,41.6,41.6,41.5,41.1,40.7,40.7,..,..,..,..
IDA total,IDA,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
IDA total,IDA,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Late-demographic dividend,LTE,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Late-demographic dividend,LTE,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..,..,..,..,..,..,..,..
Late-demographic dividend,LTE,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
Late-demographic dividend,LTE,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Latin America & Caribbean,LCN,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Latin America & Caribbean,LCN,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,27.5,27.2,27.3,27.1,26.9,27,25.7,26.8,25.8,..
Latin America & Caribbean,LCN,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
Latin America & Caribbean,LCN,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Latin America & Caribbean (excluding high income),LAC,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Latin America & Caribbean (excluding high income),LAC,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..,..,..,..,..,..,..,..
Latin America & Caribbean (excluding high income),LAC,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
Latin America & Caribbean (excluding high income),LAC,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..,..,..,..,..,..,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Least developed countries: UN classification,LDC,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Least developed countries: UN classification,LDC,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..,..,..,..,..,..,..,..
Least developed countries: UN classification,LDC,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
Least developed countries: UN classification,LDC,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Low & middle income,LMY,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Low & middle income,LMY,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,32.8,32.1,31.9,31.2,30.3,30.2,30.4,29.7,29.2,..
Low & middle income,LMY,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
Low & middle income,LMY,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Low income,LIC,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Low income,LIC,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,51.5,52.2,52.8,52.7,..,..,..,..,..,..
Low income,LIC,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
Low income,LIC,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Lower middle income,LMC,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Lower middle income,LMC,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,35.8,35.2,34.8,33.5,32.3,32.4,33.4,32.6,31.8,..
Lower middle income,LMC,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
Lower middle income,LMC,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa,MEA,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa,MEA,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,21.1,21.4,22.1,22.5,22.5,..,..,..,..,..
Middle East & North Africa,MEA,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa,MEA,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (excluding high income),MNA,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (excluding high income),MNA,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (excluding high income),MNA,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (excluding high income),MNA,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Middle income,MIC,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Middle income,MIC,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..,..,..,..,..,..,..,..
Middle income,MIC,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
Middle income,MIC,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
North America,NAC,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
North America,NAC,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..,..,..,..,..,..,..,..
North America,NAC,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
North America,NAC,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Not classified,INX,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Not classified,INX,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..,..,..,..,..,..,..,..
Not classified,INX,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
Not classified,INX,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
OECD members,OED,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
OECD members,OED,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..,..,..,..,..,..,..,..
OECD members,OED,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
OECD members,OED,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Other small states,OSS,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Other small states,OSS,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..,..,..,..,..,..,..,..
Other small states,OSS,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
Other small states,OSS,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Pacific island small states,PSS,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Pacific island small states,PSS,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..,..,..,..,..,..,..,..
Pacific island small states,PSS,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
Pacific island small states,PSS,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Post-demographic dividend,PST,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Post-demographic dividend,PST,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..,..,..,..,..,..,..,..
Post-demographic dividend,PST,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
Post-demographic dividend,PST,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Pre-demographic dividend,PRE,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Pre-demographic dividend,PRE,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..,..,..,..,..,..,..,..
Pre-demographic dividend,PRE,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
Pre-demographic dividend,PRE,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Small states,SST,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Small states,SST,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..,..,..,..,..,..,..,..
Small states,SST,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
Small states,SST,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
South Asia,SAS,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
South Asia,SAS,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,36.6,35.8,35.2,33.5,31.7,32.1,33.2,32.1,31,..
South Asia,SAS,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
South Asia,SAS,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
South Asia (IDA & IBRD),TSA,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
South Asia (IDA & IBRD),TSA,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..,..,..,..,..,..,..,..
South Asia (IDA & IBRD),TSA,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
South Asia (IDA & IBRD),TSA,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa,SSF,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa,SSF,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,47.8,47.8,48,47.8,47.6,47.5,..,..,..,..
Sub-Saharan Africa,SSF,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa,SSF,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (excluding high income),SSA,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (excluding high income),SSA,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (excluding high income),SSA,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (excluding high income),SSA,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Upper middle income,UMC,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Upper middle income,UMC,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,26.2,25.2,24.9,24.4,23.8,23.2,22.2,21.4,21,..
Upper middle income,UMC,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
Upper middle income,UMC,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
World,WLD,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
World,WLD,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,29.5,29.1,28.9,28.3,27.6,27.5,27.5,27,26.7,..
World,WLD,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
World,WLD,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,
Last Updated: 01/28/2025,,,,,,,,,,,,,
